2001678,1002286,6,3,true
2001681,1002287,6,3,false
2001684,1002290,6,3,false
2001686,1002292,6,3,true
2001687,1002293,6,3,false
2001689,1002294,6,3,true
2001696,1002300,6,3,true
2001698,1002301,6,3,true
2001702,1002306,6,3,true
2001705,1002308,6,3,true
2001707,1002309,6,3,true
2001711,1002311,6,3,true
2001716,1002314,6,3,true
2001720,1002320,6,3,true
2001721,1002321,6,3,true
2001722,1002322,6,3,true
2001724,1002323,6,3,true
2001726,1002327,6,3,true
2001728,1002328,6,3,true
2001734,1002331,6,3,false
2001736,1002332,6,3,false
2001737,1002334,6,3,true
2001738,1002335,6,3,true
2001739,1002336,6,3,true
2001742,1002339,6,3,false
2001749,1002344,6,3,true
2001751,1002347,6,3,true
2001753,1002353,6,3,true
2001756,1002354,6,3,false
2001761,1002357,6,3,true
2001766,1002364,6,3,true
2001770,1002366,6,3,true
2001774,1002368,6,3,true
2001777,1002371,6,3,true
2001780,1002372,6,3,true
2001782,1002373,6,3,false
2001783,1002374,6,3,true
2001786,1002375,6,3,true
2001788,1002377,6,3,true
2001789,1002379,6,3,true
2001791,1002380,6,3,false
2001794,1002381,6,3,false
2001795,1002382,6,3,true
2001797,1002383,6,15,true
2001799,1002384,6,3,true
2001803,1002385,6,3,true
2001806,1002387,6,15,false
2001807,1002388,6,3,true
2001811,1002389,6,3,true
2001812,1002391,6,3,true
2001816,1002395,6,3,false
2001817,1002396,6,3,true
2001821,1002402,6,3,false
2001822,1002403,6,3,false
2001827,1002406,6,3,true
2001831,1002409,6,3,false
2001833,1002410,6,3,true
2001835,1002411,6,3,true
2001839,1002413,6,3,true
2001844,1002416,6,3,true
2001847,1002417,6,3,true
2001849,1002418,6,3,true
2001850,1002419,6,3,true
2001853,1002420,6,3,true
2001859,1002423,6,3,true
2001860,1002424,6,3,true
2001864,1002426,6,3,true
2001866,1002427,6,3,true
2001868,1002428,6,3,true
2001869,1002429,6,3,true
2001873,1002433,6,3,true
2001877,1002436,6,3,true
2001879,1002437,6,3,true
2001881,1002438,6,3,true
2001885,1002441,6,3,false
2001888,1002445,6,15,true
2001890,1002449,6,3,true
2001891,1002452,6,3,true
2001894,1002453,6,3,true
2001899,1002456,6,3,true
2001900,1002457,6,3,true
2001902,1002458,6,3,true
2001905,1002459,6,3,true
2001907,1002461,6,3,true
2001909,1002462,6,3,true
2001913,1002463,6,3,true
2001915,1002464,6,3,true
2001917,1002465,6,3,true
2001918,1002467,6,3,true
2001919,1002470,6,3,true
2001920,1002471,6,3,true
2001922,1002472,6,3,true
2001924,1002473,6,3,true
2001926,1002474,6,3,true
2001927,1002475,6,3,true
2001929,1002476,6,3,true
2001930,1002477,6,3,true
2001932,1002479,6,3,true
2001934,1002480,6,3,true
2001936,1002482,6,3,false
2001938,1002483,6,3,true
2001941,1002487,6,3,true
2001942,1002489,6,3,true
2001944,1002491,6,3,false
2001947,1002493,6,3,true
2001948,1002494,6,3,true
2001950,1002495,6,3,false
2001953,1002497,6,3,true
2001954,1002498,6,3,true
2001959,1002501,6,3,true
2001960,1002502,6,3,true
2001963,1002503,6,3,true
2001965,1002506,6,3,true
2001967,1002507,6,3,true
2001974,1002512,6,3,true
2001975,1002514,6,3,false
2001980,1002522,6,3,false
2001981,1002524,6,3,true
2001982,1002525,6,3,false
2001983,1002527,6,3,true
2001984,1002529,6,3,true
2001986,1002531,6,3,true
2001988,1002532,6,3,false
2001990,1002533,6,3,true
2001992,1002535,6,3,true
2001993,1002536,6,3,true
2001995,1002538,6,3,true
2001996,1002539,6,3,true
2001998,1002541,6,3,true
2002000,1002542,6,3,true
2002001,1002543,6,3,true
2002005,1002544,6,3,true
2002007,1002545,6,15,true
2002008,1002547,6,3,true
2002010,1002549,6,3,true
2002012,1002550,6,15,true
2002013,1002551,6,3,true
2002014,1002552,6,3,true
2002017,1002553,6,3,true
2002019,1002556,6,15,true
2002023,1002561,6,3,true
2002024,1002563,6,3,true
2002026,1002564,6,3,true
2002029,1002566,6,3,true
2002033,1002567,6,3,true
2002034,1002568,6,3,true
2002037,1002571,6,3,true
2002039,1002574,6,3,true
2002041,1002576,6,3,false
2002042,1002577,6,3,true
2002043,1002578,6,3,true
2002044,1002580,6,3,true
2002045,1002582,6,3,true
2002046,1002583,6,3,true
2002049,1002585,6,3,true
2002050,1002588,6,3,true
2002051,1002589,6,3,true
2002052,1002590,6,3,true
2002053,1002591,6,3,true
2002054,1002592,6,3,true
2002055,1002593,6,3,true
2002056,1002595,6,3,true
2002058,1002596,6,3,true
2002059,1002597,6,3,true
2002061,1002599,6,3,true
2002063,1002600,6,3,true
2002064,1002601,6,3,false
2002065,1002602,6,3,true
2002067,1002604,6,3,true
2002070,1002607,6,3,true
2002073,1002608,6,3,true
2002076,1002612,6,3,true
2002077,1002614,6,3,true
2002082,1002621,6,3,true
2002087,1002627,6,3,true
2002090,1002629,6,3,false
2002092,1002630,6,3,true
2002093,1002631,6,3,true
2002094,1002632,6,3,true
2002096,1002634,6,3,true
2002097,1002635,6,3,true
2002099,1002636,6,3,true
2002104,1002638,6,3,true
2002107,1002639,6,3,true
2002109,1002640,6,3,true
2002111,1002641,6,3,true
2002114,1002642,6,3,true
2002115,1002643,6,15,true
2002116,1002644,6,3,true
2002117,1002646,6,3,true
2002119,1002647,6,3,true
2002121,1002649,6,3,true
2002125,1002651,6,3,true
2002127,1002652,6,3,false
2002156,1002692,6,15,true
2002163,1002705,6,3,false
2002193,1002743,6,3,false
2002207,1002781,6,3,false
2002249,1002832,6,3,true
2002250,1002834,6,3,true
2002260,1002841,6,3,true
2002263,1002843,6,3,false
2002265,1002846,6,3,false
2002267,1002849,6,3,false
2002268,1002851,6,3,true
2002284,1002896,6,3,true
2002286,1002897,6,3,true
2002293,1002908,6,3,true
2002298,1002914,6,3,true
2002299,1002916,6,3,true
2002300,1002919,6,3,true
2002301,1002920,6,3,false
2002302,1002921,6,15,false
2002304,1002924,6,3,true
2002306,1002925,6,3,true
2002312,1002928,6,3,true
2002314,1002929,6,3,false
2002320,1002937,6,15,true
2002325,1002943,6,3,true
2002329,1002945,6,3,true
2002331,1002948,6,3,true
2002333,1002952,6,3,false
2002334,1002953,6,3,false
2002337,1002956,6,3,false
2002339,1002959,6,3,false
2002341,1002964,6,3,true
2002343,1002966,6,3,true
2002346,1002969,6,3,true
2002348,1002971,6,3,true
2002350,1002973,6,3,true
2002352,1002977,6,3,false
2002353,1002978,6,3,true
2002359,1002987,6,3,true
2002365,1002991,6,3,true
2002368,1002992,6,3,true
2002373,1002997,6,3,true
2002382,1003023,6,3,true
2002385,1003024,6,3,true
2002396,1003041,6,3,false
2002419,1003077,6,3,false
2002433,1003097,6,3,true
2002475,1003149,6,3,false
2002479,1003152,6,3,false
2002497,1003167,6,3,true
2002501,1003169,6,3,true
2002504,1003170,6,3,true
2002505,1003171,6,3,true
2002508,1003174,6,3,false
2002514,1003179,6,3,true
2002516,1003180,6,3,true
2002519,1003181,6,3,true
2002521,1003183,6,3,true
2002524,1003184,6,3,true
2002526,1003185,6,3,false
2002527,1003186,6,3,false
2002529,1003187,6,3,true
2002531,1003188,6,3,true
2002533,1003189,6,3,false
2002536,1003192,6,3,true
2002540,1003197,6,3,true
2002542,1003198,6,3,true
2002544,1003199,6,3,true
2002545,1003200,6,3,true
2002547,1003201,6,3,false
2002548,1003202,6,3,false
2002549,1003203,6,3,true
2002552,1003204,6,3,false
2002553,1003205,6,3,true
2002555,1003207,6,3,true
2002556,1003209,6,3,true
2002558,1003210,6,3,true
2002559,1003211,6,3,true
2002563,1003213,6,3,true
2002565,1003216,6,3,false
2002566,1003217,6,3,true
2002568,1003218,6,3,false
2002569,1003219,6,3,true
2002605,1003280,6,3,true
2002631,1003318,6,3,false
2002633,1003319,6,3,true
2002635,1003320,6,3,false
2002637,1003321,6,3,false
2002638,1003322,6,3,true
2002645,1003324,6,3,true
2002647,1003326,6,3,true
2002649,1003327,6,3,true
2002715,1003433,6,3,true
2002733,1003467,6,3,true
2002740,1003484,6,3,false
2002773,1003528,6,3,true
2002775,1003529,6,3,false
2002780,1003531,6,3,true
2002782,1003533,6,3,true
2002784,1003534,6,3,false
2002785,1003535,6,3,false
2002786,1003536,6,3,true
2002789,1003537,6,3,true
2002790,1003538,6,3,true
2002792,1003539,6,3,true
2002793,1003540,6,3,true
2002795,1003541,6,3,true
2002799,1003543,6,3,true
2002801,1003544,6,3,true
2002803,1003545,6,3,true
2002804,1003548,6,3,false
2002806,1003549,6,3,true
2002808,1003552,6,3,true
2002810,1003554,6,3,true
2002813,1003556,6,3,true
2002816,1003557,6,3,true
2002818,1003558,6,3,false
2002821,1003559,6,3,true
2002823,1003561,6,3,true
2002828,1003564,6,3,false
2002829,1003565,6,3,true
2002831,1003567,6,3,true
2002832,1003568,6,3,true
2002833,1003569,6,3,true
2002836,1003572,6,3,true
2002840,1003577,6,3,true
2002841,1003579,6,3,true
2002844,1003581,6,3,true
2002848,1003582,6,3,true
2002849,1003583,6,3,true
2002852,1003586,6,3,false
2002854,1003589,6,3,true
2002858,1003591,6,3,true
2002860,1003592,6,3,true
2002863,1003594,6,3,true
2002865,1003595,6,3,true
2002866,1003596,6,3,true
2002867,1003597,6,3,true
2002869,1003598,6,3,true
2002870,1003599,6,3,true
2002872,1003600,6,3,false
2002874,1003602,6,3,true
2002877,1003604,6,3,false
2002886,1003622,6,3,false
2002935,1003705,6,3,false
2002936,1003706,6,3,true
2002939,1003707,6,3,true
2002941,1003710,6,3,false
2002943,1003713,6,3,true
2002945,1003714,6,3,true
2002947,1003715,6,3,true
2002949,1003716,6,3,true
2002951,1003718,6,3,true
2002954,1003719,6,3,true
2002957,1003720,6,3,false
2002958,1003721,6,3,true
2002961,1003722,6,3,true
2002963,1003723,6,3,true
2002968,1003724,6,3,true
2002973,1003726,6,3,false
2002976,1003727,6,3,true
2002977,1003728,6,3,false
2002982,1003729,6,3,true
2002983,1003730,6,3,true
2002985,1003732,6,3,true
2002987,1003733,6,3,true
2002989,1003734,6,3,true
2002991,1003737,6,3,true
2002992,1003740,6,3,true
2002994,1003742,6,3,true
2002996,1003744,6,3,true
2002999,1003745,6,3,true
2003000,1003746,6,3,true
2003003,1003748,6,3,true
2003004,1003749,6,3,true
2003006,1003750,6,3,false
2003008,1003752,6,3,true
2003009,1003753,6,3,true
2003010,1003754,6,3,true
2003013,1003756,6,3,true
2003014,1003757,6,3,true
2003015,1003758,6,3,true
2003018,1003759,6,3,true
2003019,1003760,6,3,true
2003020,1003764,6,3,true
2003023,1003766,6,3,true
2003025,1003768,6,3,true
2003026,1003769,6,3,true
2003028,1003770,6,3,true
2003032,1003772,6,3,true
2003034,1003774,6,3,true
2003035,1003775,6,3,true
2003039,1003777,6,3,true
2003041,1003779,6,3,true
2003043,1003780,6,3,true
2003045,1003782,6,3,true
2003047,1003784,6,3,true
2003050,1003786,6,3,true
2003053,1003787,6,3,true
2003056,1003789,6,3,false
2003057,1003790,6,3,true
2003060,1003792,6,3,true
2003063,1003793,6,3,false
2003064,1003794,6,3,false
2003065,1003795,6,3,true
2003066,1003797,6,3,true
2003068,1003798,6,3,false
2003070,1003801,6,3,true
2003071,1003802,6,3,false
2003073,1003803,6,3,true
2003076,1003805,6,3,true
2003079,1003806,6,3,true
2003080,1003807,6,3,true
2003081,1003808,6,3,true
2003083,1003811,6,3,true
2003086,1003813,6,3,true
2003088,1003814,6,3,true
2003092,1003816,6,3,false
2003093,1003819,6,3,true
2003095,1003820,6,3,true
2003097,1003821,6,3,false
2003098,1003826,6,15,true
2003100,1003828,6,3,true
2003103,1003834,6,3,false
2003104,1003835,6,3,false
2003106,1003837,6,3,true
2003109,1003839,6,3,true
2003113,1003840,6,3,false
2003114,1003841,6,3,true
2003116,1003843,6,3,true
2003117,1003844,6,3,true
2003120,1003846,6,3,false
2003122,1003849,6,3,true
2003128,1003853,6,3,true
2003130,1003854,6,3,true
2003133,1003855,6,3,true
2003140,1003866,6,3,false
2003141,1003872,6,3,true
2003144,1003874,6,3,true
2003165,1003904,6,3,true
2003167,1003906,6,3,false
2003168,1003909,6,3,true
2003170,1003911,6,3,true
2003174,1003912,6,3,true
2003177,1003913,6,3,true
2003181,1003915,6,3,true
2003187,1003916,6,3,false
2003188,1003917,6,3,true
2003190,1003918,6,15,true
2003191,1003919,6,3,true
2003195,1003921,6,3,false
2003198,1003922,6,3,true
2003203,1003923,6,3,false
2003207,1003924,6,3,true
2003208,1003928,6,3,true
2003210,1003929,6,3,true
2003212,1003930,6,3,false
2003214,1003931,6,3,false
2003215,1003932,6,3,true
2003216,1003933,6,3,true
2003218,1003936,6,3,true
2003219,1003937,6,3,true
2003220,1003938,6,3,true
2003222,1003939,6,3,false
2003224,1003940,6,3,true
2003227,1003942,6,3,true
2003230,1003943,6,3,true
2003231,1003944,6,3,true
2003233,1003945,6,3,true
2003235,1003946,6,3,true
2003237,1003947,6,15,true
2003238,1003948,6,3,false
2003239,1003949,6,3,true
2003242,1003950,6,3,true
2003245,1003951,6,3,true
2003246,1003952,6,3,false
2003247,1003953,6,3,false
2003249,1003954,6,3,true
2003255,1003958,6,3,true
2003258,1003959,6,3,true
2003261,1003961,6,3,true
2003262,1003963,6,3,true
2003263,1003964,6,3,true
2003266,1003967,6,3,true
2003268,1003969,6,3,true
2003270,1003970,6,3,false
2003274,1003972,6,3,true
2003276,1003973,6,3,true
2003278,1003974,6,3,true
2003280,1003975,6,3,true
2003282,1003977,6,3,true
2003284,1003978,6,3,true
2003285,1003979,6,3,true
2003287,1003980,6,3,false
2003289,1003984,6,3,false
2003291,1003985,6,3,false
2003292,1003986,6,3,true
2003294,1003987,6,3,true
2003298,1003988,6,3,false
2003299,1003989,6,3,true
2003303,1003993,6,3,true
2003304,1003994,6,3,true
2003306,1003995,6,3,true
2003308,1003996,6,3,true
2003310,1003997,6,3,false
2003312,1003998,6,3,false
2003313,1003999,6,3,false
2003314,1004001,6,3,true
2003316,1004002,6,3,true
2003317,1004003,6,3,true
2003320,1004005,6,3,true
2003322,1004007,6,3,true
2003324,1004008,6,3,false
2003326,1004009,6,3,true
2003327,1004010,6,3,true
2003330,1004011,6,3,true
2003331,1004012,6,3,true
2003333,1004013,6,3,true
2003334,1004014,6,3,false
2003336,1004015,6,3,false
2003337,1004016,6,3,true
2003338,1004017,6,3,false
2003339,1004019,6,3,true
2003341,1004020,6,3,false
2003342,1004022,6,3,false
2003344,1004023,6,3,false
2003349,1004027,6,3,false
2003350,1004028,6,3,false
2003352,1004029,6,3,true
2003354,1004030,6,3,true
2003355,1004031,6,3,false
2003358,1004032,6,3,true
2003360,1004033,6,3,false
2003364,1004034,6,3,false
2003365,1004035,6,3,true
2003366,1004036,6,3,true
2003367,1004038,6,3,true
2003368,1004039,6,3,false
2003369,1004040,6,3,true
2003370,1004041,6,3,false
2003371,1004042,6,3,true
2003372,1004043,6,3,false
2003373,1004044,6,3,true
2003375,1004045,6,3,true
2003377,1004046,6,3,true
2003380,1004047,6,3,true
2003381,1004048,6,3,true
2003383,1004049,6,3,true
2003385,1004050,6,3,true
2003386,1004051,6,15,false
2003387,1004052,6,3,false
2003389,1004054,6,3,false
2003390,1004055,6,3,false
2003393,1004056,6,3,true
2003395,1004057,6,3,true
2003398,1004058,6,3,true
2003399,1004059,6,3,false
2003400,1004060,6,3,true
2003406,1004061,6,3,false
2003407,1004063,6,3,true
2003410,1004064,6,3,false
2003411,1004065,6,3,true
2003412,1004066,6,3,true
2003414,1004067,6,3,false
2003416,1004069,6,3,false
2003417,1004072,6,3,false
2003418,1004073,6,3,true
2003421,1004074,6,3,false
2003423,1004075,6,3,false
2003426,1004079,6,3,false
2003428,1004080,6,3,false
2003429,1004081,6,3,true
2003431,1004083,6,3,true
2003432,1004084,6,3,true
2003433,1004086,6,3,true
2003435,1004087,6,3,false
2003436,1004088,6,3,false
2003438,1004089,6,3,false
2003439,1004090,6,3,true
2003440,1004092,6,3,true
2003442,1004094,6,3,false
2003443,1004095,6,3,false
2003446,1004096,6,3,true
2003448,1004097,6,3,false
2003450,1004098,6,3,true
2003454,1004102,6,3,true
2003457,1004105,6,3,true
2003458,1004106,6,3,true
2003461,1004108,6,3,true
2003465,1004110,6,3,true
2003468,1004112,6,3,true
2003470,1004115,6,3,true
2003474,1004117,6,3,false
2003476,1004121,6,3,true
2003477,1004122,6,3,true
2003480,1004123,6,3,false
2003481,1004125,6,3,false
2003482,1004128,6,3,true
2003484,1004129,6,3,true
2003486,1004130,6,3,false
2003489,1004132,6,3,false
2003492,1004133,6,3,true
2003493,1004134,6,3,true
2003494,1004135,6,3,true
2003497,1004137,6,3,false
2003498,1004138,6,3,false
2003501,1004140,6,3,true
2003503,1004141,6,3,false
2003505,1004143,6,15,true
2003506,1004144,6,3,false
2003508,1004145,6,3,true
2003509,1004146,6,3,false
2003511,1004148,6,3,true
2003513,1004149,6,3,true
2003517,1004151,6,3,true
2003518,1004153,6,3,true
2003519,1004154,6,3,true
2003520,1004155,6,3,true
2003521,1004156,6,3,true
2003523,1004157,6,3,false
2003525,1004158,6,15,false
2003527,1004159,6,3,false
2003529,1004160,6,15,false
2003530,1004162,6,3,false
2003531,1004163,6,3,true
2003532,1004164,6,3,true
2003533,1004165,6,3,true
2003537,1004167,6,3,true
2003538,1004168,6,3,true
2003540,1004169,6,3,false
2003542,1004170,6,3,false
2003543,1004173,6,3,true
2003546,1004176,6,3,false
2003550,1004179,6,3,true
2003552,1004180,6,3,false
2003553,1004181,6,3,false
2003554,1004182,6,3,true
2003557,1004185,6,3,true
2003559,1004186,6,3,false
2003561,1004188,6,3,true
2003563,1004190,6,3,false
2003565,1004191,6,3,false
2003566,1004192,6,3,true
2003569,1004194,6,3,false
2003571,1004195,6,3,false
2003572,1004196,6,3,false
2003573,1004197,6,3,true
2003574,1004200,6,3,true
2003576,1004201,6,3,true
2003578,1004202,6,15,false
2003579,1004203,6,3,true
2003580,1004204,6,3,false
2003582,1004205,6,3,true
2003584,1004207,6,3,true
2003586,1004208,6,3,false
2003594,1004212,6,3,true
2003598,1004215,6,3,false
2003599,1004216,6,3,false
2003600,1004218,6,3,false
2003602,1004219,6,3,false
2003604,1004220,6,3,false
2003605,1004222,6,3,true
2003607,1004223,6,3,true
2003609,1004224,6,3,true
2003610,1004225,6,3,true
2003612,1004226,6,3,true
2003615,1004229,6,3,false
2003617,1004230,6,3,true
2003621,1004233,6,3,true
2003627,1004235,6,3,true
2003630,1004237,6,3,true
2003632,1004238,6,3,false
2003633,1004239,6,3,true
2003635,1004241,6,3,false
2003638,1004242,6,3,false
2003641,1004245,6,3,true
2003642,1004246,6,3,false
2003644,1004247,6,3,true
2003646,1004248,6,3,false
2003648,1004249,6,3,true
2003650,1004250,6,3,true
2003654,1004253,6,3,true
2003656,1004254,6,3,true
2003657,1004255,6,3,true
2003660,1004257,6,3,true
2003662,1004259,6,3,true
2003665,1004260,6,3,false
2003666,1004261,6,3,false
2003669,1004263,6,3,true
2003671,1004265,6,3,true
2003672,1004266,6,3,true
2003673,1004267,6,3,true
2003675,1004268,6,3,true
2003680,1004272,6,3,true
2003683,1004273,6,3,true
2003684,1004274,6,3,true
2003686,1004275,6,3,true
2003688,1004276,6,3,false
2003691,1004278,6,3,true
2003694,1004279,6,3,true
2003695,1004281,6,3,false
2003696,1004282,6,3,false
2003697,1004283,6,3,false
2003699,1004285,6,3,true
2003707,1004292,6,3,false
2003709,1004294,6,3,true
2003710,1004296,6,3,true
2003713,1004298,6,3,true
2003719,1004301,6,3,true
2003721,1004302,6,3,false
2003723,1004303,6,3,true
2003726,1004305,6,3,false
2003727,1004306,6,3,false
2003728,1004307,6,3,true
2003729,1004309,6,3,false
2003731,1004310,6,3,true
2003733,1004311,6,3,true
2003735,1004312,6,3,true
2003737,1004314,6,3,true
2003742,1004315,6,3,true
2003745,1004316,6,3,true
2003746,1004317,6,3,false
2003747,1004318,6,3,true
2003749,1004319,6,3,true
2003753,1004322,6,3,true
2003755,1004323,6,3,true
2003757,1004324,6,3,false
2003758,1004326,6,3,true
2003760,1004327,6,3,true
2003762,1004328,6,3,false
2003765,1004330,6,3,true
2003767,1004331,6,3,true
2003768,1004333,6,3,true
2003770,1004334,6,3,true
2003773,1004335,6,3,true
2003778,1004337,6,3,true
2003779,1004338,6,3,true
2003783,1004340,6,3,false
2003785,1004341,6,3,true
2003788,1004345,6,3,false
2003791,1004346,6,3,true
2003794,1004347,6,3,false
2003801,1004349,6,3,true
2003803,1004350,6,3,true
2003805,1004353,6,3,false
2003808,1004354,6,3,true
2003809,1004355,6,3,true
2003812,1004356,6,3,true
2003814,1004359,6,3,false
2003816,1004360,6,3,true
2003819,1004361,6,3,true
2003820,1004362,6,3,true
2003822,1004363,6,3,true
2003823,1004364,6,3,true
2003824,1004365,6,3,true
2003827,1004377,6,3,true
2003829,1004378,6,3,true
2003832,1004379,6,3,true
2003834,1004383,6,3,false
2003835,1004384,6,3,true
2003837,1004387,6,3,true
2003839,1004388,6,3,true
2003842,1004389,6,3,true
2003844,1004391,6,3,false
2003846,1004392,6,3,false
2003850,1004393,6,3,true
2003851,1004394,6,3,true
2003854,1004396,6,3,true
2003855,1004397,6,3,true
2003856,1004399,6,3,false
2003857,1004400,6,3,true
2003859,1004401,6,3,true
2003861,1004402,6,3,true
2003863,1004403,6,3,true
2003865,1004404,6,3,true
2003868,1004406,6,3,true
2003869,1004407,6,3,true
2003870,1004408,6,3,true
2003871,1004410,6,3,false
2003876,1004412,6,3,true
2003877,1004413,6,3,true
2003879,1004416,6,3,true
2003882,1004420,6,3,true
2003884,1004423,6,3,true
2003887,1004424,6,3,true
2003888,1004425,6,3,true
2003891,1004426,6,3,true
2003892,1004427,6,3,true
2003893,1004429,6,3,false
2003895,1004430,6,3,true
2003899,1004434,6,3,false
2003900,1004435,6,3,false
2003901,1004436,6,3,true
2003903,1004438,6,3,true
2003908,1004440,6,3,true
2003911,1004441,6,3,true
2003912,1004442,6,3,true
2003915,1004443,6,3,true
2003921,1004446,6,3,true
2003923,1004447,6,3,false
2003924,1004448,6,3,true
2003925,1004449,6,3,true
2003927,1004451,6,3,true
2003928,1004454,6,3,true
2003930,1004455,6,3,true
2003932,1004456,6,3,false
2003934,1004457,6,3,false
2003935,1004458,6,3,true
2003937,1004459,6,3,false
2003939,1004460,6,3,true
2003941,1004461,6,3,true
2003943,1004462,6,3,true
2003944,1004463,6,3,true
2003946,1004464,6,3,false
2003947,1004465,6,3,true
2003948,1004467,6,3,false
2003951,1004468,6,3,true
2003953,1004469,6,3,true
2003957,1004470,6,3,true
2003959,1004472,6,3,true
2003961,1004474,6,3,false
2003963,1004475,6,3,true
2003965,1004476,6,3,true
2003968,1004479,6,3,true
2003970,1004481,6,3,true
2003972,1004483,6,3,true
2003974,1004485,6,3,true
2003977,1004488,6,3,true
2003978,1004489,6,3,false
2003979,1004490,6,3,false
2003981,1004491,6,3,false
2003983,1004492,6,3,false
2003985,1004495,6,3,true
2003987,1004499,6,3,true
2003989,1004502,6,3,true
2003991,1004504,6,3,true
2003994,1004505,6,3,true
2003995,1004506,6,3,true
2003997,1004507,6,3,false
2003998,1004508,6,3,true
2003999,1004509,6,3,false
2004001,1004510,6,3,true
2004003,1004511,6,3,true
2004005,1004512,6,3,true
2004007,1004514,6,3,true
2004008,1004515,6,3,true
2004010,1004516,6,3,false
2004011,1004517,6,3,true
2004013,1004520,6,3,true
2004016,1004523,6,3,false
2004017,1004524,6,3,true
2004018,1004525,6,3,true
2004019,1004526,6,3,false
2004021,1004528,6,3,false
2004022,1004531,6,3,true
2004023,1004533,6,3,true
2004026,1004534,6,3,true
2004028,1004535,6,3,true
2004030,1004536,6,3,false
2004031,1004537,6,3,true
2004033,1004538,6,3,true
2004036,1004540,6,3,true
2004039,1004541,6,3,true
2004040,1004542,6,3,true
