1000128,51.54794,-0.18139
1000129,51.53693,-0.10194
1000130,53.86178,-1.61016
1000131,53.34708,-1.48965
1000132,53.03183,-2.18911
1000133,51.42149,-0.20956
1000134,51.90859,0.68078
1000135,51.50709,-0.06784
1000136,51.52226,-0.13495
1000137,50.73695,-1.8457
1000138,51.36038,0.27095
1000139,52.46917,-2.11259
1000140,51.49303,-0.21743
1000141,54.98919,-1.53869
1000142,51.42752,-0.05592
1000143,51.59996,-0.23571
1000144,51.51409,-0.20009
1000145,53.62205,-2.42101
1000146,52.48208,-1.89343
1000147,53.38768,-1.45775
1000149,52.46111,-1.65205
1000150,53.5054,-2.39089
1000152,50.92131,-1.21393
1000153,51.52418,-0.11832
1000154,52.61941,-1.12308
1000155,50.82494,-1.07907
1000156,51.45075,-0.3432
1000157,51.44613,-0.19733
1000161,53.43806,-1.39262
1000162,52.64146,1.35983
1000163,53.16184,-2.8621
1000164,52.6424,-1.14104
1000165,51.53931,-0.57576
1000166,51.23574,-0.14196
1000167,51.61298,-0.44256
1000168,52.38596,-2.29227
1000169,52.53675,-1.80801
1000170,51.49998,-0.19262
1000171,54.94037,-1.6019
1000172,55.01394,-1.66687
1000173,51.35747,-0.43847
1000174,51.43282,-0.13017
1000175,53.65108,-3.00602
1000176,53.46459,-2.09195
1000177,53.74874,-2.67922
1000178,53.63379,-2.69647
1000179,51.46825,-2.59531
1000181,52.3954,-1.77698
1000182,53.3375,-2.21662
1000183,52.29469,-1.59924
1000184,52.28147,-0.81517
1000185,51.22998,-0.7781
1000190,51.45004,-2.60192
1000194,50.84887,-1.26721
1000195,51.54285,0.69498
1000197,53.30338,-2.29931
1000198,51.35528,-0.04417
1000199,51.63186,0.41542
1000204,52.76052,-2.7469
1000206,54.68879,-1.55792
1000208,52.33151,-2.0656
1000209,53.08531,-2.50283
1000214,53.30589,-1.12367
1000217,51.49576,-0.1701
1000219,53.38497,-3.09776
1000220,52.4454,-1.72115
1000221,52.28821,-1.70781
1000222,51.92809,0.98336
1000227,51.88246,0.90001
1000229,52.30864,-1.90558
1000230,51.64801,0.27341
1000231,51.26205,-1.14843
1000232,53.9915,-1.09326
1000233,52.40126,0.26685
1000234,52.20804,0.13641
1000236,51.8328,-1.31541
1000237,51.22122,0.6132
1000238,52.36898,-1.27641
1000239,51.27885,0.51473
1000240,51.54195,-2.56868
1000242,52.1711,-2.29939
1000246,54.51824,-1.31907
1000247,54.7841,-1.53451
1000251,53.47627,-2.23654
1000253,52.66941,-0.66598
1000255,51.76738,-0.35461
1000256,54.85094,-1.83114
1000258,51.40722,-0.10358
1000259,54.0059,-0.43987
1000260,51.41474,-2.49762
1000261,51.84442,-2.127
1000263,53.03342,-1.14017
1000264,53.45581,-2.1248
1000266,51.41265,0.16047
1000269,51.41966,-1.99409
1000271,50.62545,-2.53862
1000272,51.61359,-1.78871
1000273,51.26089,0.52734
1000278,53.68948,-1.53083
1000279,50.37005,-4.17446
1000288,52.30456,-1.93649
1000291,53.29149,-2.10672
1000294,53.70643,-2.32707
1000295,53.57559,-0.06975
1000297,51.63267,-0.14262
1000298,54.56004,-1.14311
1000300,54.97286,-1.60822
1000301,53.44113,-1.94935
1000302,51.78965,-1.48194
1000303,55.1391,-1.5703
1000307,51.52752,-0.0572
1000308,53.82321,-3.0419
1000311,51.63496,-0.77194
1000314,50.98021,-1.39253
1000319,54.89236,-2.93691
1000320,53.35979,-2.77097
1000321,53.9951,-1.53811
1000324,52.20113,-0.29123
1000325,50.93137,-1.28114
1000327,51.20262,-0.79405
1000328,51.99447,-0.97423
1000330,54.96138,-1.59998
1000334,52.32627,-1.55808
1000335,51.473,-2.60814
1000338,51.52544,-0.1408
1000339,52.66555,1.63194
1000342,51.45737,0.13402
1000344,51.39694,0.03895
1000345,53.4153,-2.31874
1000347,52.19508,-2.2122
1000350,52.48126,-1.77109
1000354,51.20526,-2.18012
1000355,51.94565,1.06071
1000356,51.38032,-2.8101
1000360,53.08994,-2.43999
1000363,53.07401,-2.80764
1000368,51.52054,-0.19566
1000372,54.25628,-2.9891
1000373,52.7087,-2.91948
1000375,53.77138,-1.75324
1000376,51.45178,-0.29716
1000380,53.8293,-1.54142
1000381,51.48568,-0.21734
1000383,51.35442,-0.21704
1000385,50.82525,-0.17879
1000386,51.71756,0.47157
1000387,53.3196,-2.39287
1000388,50.84129,-0.77518
1000390,51.43146,-0.1857
1000391,52.98378,-1.19725
1000393,51.50149,-0.07447
1000398,52.07277,1.10721
1000402,54.89548,-2.9325
1000405,53.49703,-2.51099
1000406,51.57213,0.31578
1000409,51.55819,-0.68828
1000411,50.99746,-0.10226
1000412,51.9016,-2.07961
1000414,51.58179,-1.7517
1000415,51.16179,-0.85737
1000416,51.50282,-0.11923
1000417,53.21123,-2.37585
1000418,52.27788,-1.16432
1000424,52.51345,-1.97601
1000426,52.25484,0.02631
1000427,51.84411,-2.14464
1000428,53.49986,-1.17741
1000430,51.65691,-0.25026
1000431,52.20025,0.11659
1000432,51.75586,0.12613
1000433,51.46529,-0.97818
1000435,55.0665,-1.63394
1000436,51.78805,-1.28345
1000437,50.36715,-4.1417
1000438,53.32403,-1.47151
1000439,52.41064,-1.78051
1000440,53.02652,-2.19593
1000441,52.19319,-1.70049
1000442,52.68124,-2.44656
1000443,53.3433,-2.27676
1000444,51.06986,-1.31682
1000445,51.49022,-0.67235
1000447,51.27385,-0.98815
1000448,51.39274,-0.33867
1000450,53.55265,-1.48387
1000453,51.51024,-0.61566
1000454,50.84095,-0.17585
1000456,51.08584,-0.22326
1000458,52.62603,-2.44637
1000460,51.5452,0.75781
1000462,50.72649,-1.86522
1000463,51.37795,-0.0896
1000464,53.80109,-1.55328
1000465,51.54359,-0.27425
1000466,53.21991,-2.92465
1000470,51.45897,0.02004
1000471,51.63883,-1.87863
1000473,54.88276,-2.83307
1000475,51.51101,-0.07607
1000476,51.50988,-0.14456
1000477,51.50998,-0.12412
1000478,51.50749,-0.12311
1000479,51.51126,-0.08507
1000480,51.51743,-0.11875
1000481,51.51906,-0.08135
1000482,51.49812,-0.14057
1000483,51.51701,-0.07784
1000484,54.85884,-1.81119
1000487,51.04898,0.42232
1000491,51.45145,0.22717
1000493,53.26192,-2.50011
1000495,53.58135,-2.43866
1000496,50.81263,-0.10067
1000497,53.37766,-2.21842
1000499,51.4956,-0.18788
1000500,52.91682,-1.45258
1000503,52.96709,-1.18556
1000504,51.46046,-0.93277
1000506,52.39064,-1.80592
1000507,55.00167,-1.59975
1000508,54.56601,-1.29184
1000510,53.38768,-2.62489
1000512,51.5954,-0.59732
1000513,52.9432,-0.6271
1000514,52.82229,-2.13437
1000516,53.74469,-1.45869
1000517,53.30897,-2.17729
1000518,54.8978,-2.01485
1000519,50.89981,-1.40772
1000520,51.56025,-1.83394
1000521,53.33088,-2.6434
1000522,52.55476,-1.73361
1000523,52.23702,-0.89303
1000527,51.89267,-0.48729
1000529,52.02695,-0.78988
1000532,53.52021,-1.1212
1000533,51.47012,-2.61438
1000534,51.60493,0.30056
1000535,51.59048,-0.14133
1000536,52.14805,-0.45458
1000537,52.91671,-1.46768
1000541,53.76822,-2.39019
1000542,53.18938,-2.89174
1000545,51.49175,-0.19279
1000547,51.1905,0.88384
1000548,51.74073,-1.25302
1000552,50.40967,-4.05012
1000553,54.66199,-1.21403
1000554,54.76123,-1.31003
1000556,50.75842,-1.52455
1000559,53.95525,-1.08357
1000560,53.48953,-1.23674
1000562,51.64077,0.09318
1000564,53.5972,-2.42395
1000566,51.12023,-0.18962
1000567,51.51199,-0.10583
1000569,51.16092,0.87275
1000572,50.69918,-3.48795
1000576,52.60279,-1.89817
1000577,50.85444,0.5701
1000580,53.55217,-2.40059
1000584,52.5717,-0.21408
1000587,52.55637,-1.37701
1000589,51.34102,-2.97268
1000590,51.99159,-1.67313
1000596,52.30307,-1.07783
1000598,51.94613,-0.27572
1000600,51.27499,1.34172
1000602,51.51878,-0.08434
1000603,51.51302,-0.07937
1000605,53.54571,-1.42275
1000606,52.63787,1.08544
1000607,52.25115,0.41521
1000609,52.77773,0.46862
1000610,52.58857,1.16908
1000611,52.1164,1.34404
1000613,50.82378,-0.14945
1000614,51.4649,-2.51541
1000616,53.28136,-2.90327
1000621,51.01476,-3.08985
1000623,51.76079,-0.56425
1000625,51.56059,0.07894
1000626,53.80597,-1.58899
1000627,53.55212,-2.28742
1000628,52.58186,-0.25729
1000629,53.60276,-2.15942
1000630,51.4861,-0.09475
1000631,51.55679,-1.73294
1000632,52.67939,-2.43366
1000633,51.59558,-0.06845
1000634,52.47302,-1.96697
1000635,51.4647,-0.11508
1000636,53.34086,-2.97571
1000637,51.35038,-0.71717
1000638,51.53748,-0.14404
1000639,51.5433,-0.15188
1000640,51.35939,0.52168
1000641,51.74054,0.47472
1000642,52.38562,-1.55244
1000643,52.25222,-0.92075
1000644,52.92898,-1.47264
1000647,50.85544,-1.14919
1000649,53.72809,-1.86319
1000650,54.65723,-1.20685
1000651,53.6309,-1.79688
1000652,52.05422,1.14344
1000653,51.53812,-0.207
1000654,51.52401,-0.09057
1000655,53.45032,-1.33807
1000657,50.91879,-1.42931
1000658,51.54355,0.70868
1000659,53.62788,-2.18493
1000661,52.57692,-1.54754
1000662,51.6047,-0.70069
1000668,51.23724,-0.20608
1000669,51.4551,-0.88836
1000671,53.48485,-2.63363
1000673,51.58057,-0.33499
1000674,51.6574,-0.39256
1000675,51.78677,0.80463
1000677,54.11676,-3.22928
1000678,52.49616,-2.16769
1000679,52.06318,-0.80715
1000680,51.36389,1.04279
1000682,52.40773,-1.49694
1000684,52.13707,-0.46777
1000687,53.28679,-2.72545
1000688,51.73062,0.46556
1000691,52.9534,-1.14645
1000692,50.35529,-4.1195
1000695,53.8273,-3.05457
1000696,51.61072,0.26873
1000697,53.70014,-1.75682
1000698,51.50479,-2.53661
1000701,53.15807,-2.91097
1000702,51.8932,0.82297
1000705,50.72037,-3.52873
1000706,51.27412,-0.75571
1000707,51.50988,-0.15508
1000708,53.99698,-1.54395
1000709,51.48265,-0.4514
1000710,51.75545,-0.4283
1000711,53.74039,-0.34029
1000712,53.88787,-1.62096
1000713,53.36431,-2.26831
1000714,52.03921,-0.75956
1000715,52.97827,-2.22436
1000716,52.35192,-1.14772
1000717,52.60118,1.27894
1000718,50.78921,-1.0985
1000719,51.42133,-0.9705
1000720,51.34909,0.50741
1000721,53.31164,-2.69408
1000724,50.90436,-1.42516
1000726,51.54585,-1.74115
1000727,50.45723,-3.5215
1000730,51.27647,-2.47201
1000732,52.47153,-1.93912
1000734,52.64253,1.2137
1000735,54.44212,-1.67195
1000736,52.58535,-2.01803
1000737,53.37994,-1.46741
1000738,53.13373,-1.1618
1000741,54.11171,-3.22384
1000742,54.19175,-3.07065
1000744,53.75106,-1.60134
1000745,52.23666,-0.90187
1000748,51.90189,-0.20232
1000751,53.6811,-1.50132
1000761,51.85574,-2.26319
1000767,51.89569,-2.13133
1000768,51.54953,0.15944
1000772,51.45599,-2.59267
1000774,53.78906,-2.24974
1000775,51.38792,-1.31184
1000776,52.2064,0.14779
1000778,53.47673,-2.24442
1000779,51.50293,-0.18808
1000780,51.7317,-2.20432
1000782,51.06903,-1.79036
1000783,51.58292,-0.55187
1000785,52.01798,-2.12888
1000786,53.84441,-1.51916
1000793,51.92015,0.93004
1000794,53.17278,-2.82952
1000795,51.46189,-0.08367
1000800,52.51301,-1.35947
1000802,53.94485,-2.01278
1000803,53.40704,-2.99703
1000804,51.83156,-0.80956
1000805,51.53003,-2.56474
1000807,50.94956,-4.43068
1000808,51.27705,0.50849
1000809,50.68301,-1.94717
1000810,51.53389,0.45215
1000811,53.47295,-2.63772
1000812,53.97841,-1.56664
1000819,54.99868,-1.43478
1000820,51.11993,-0.13529
1000822,54.9463,-1.67523
1000823,52.19639,-1.71457
1000826,53.49379,-3.02653
1000827,53.41962,-3.05234
1000828,51.49256,-0.54698
1000829,50.88938,0.5583
1000830,51.0181,-3.1041
1000831,51.74283,-0.03969
1000833,51.08538,1.19246
1000834,51.75219,-1.25734
1000835,50.72303,-2.77824
1000836,51.60104,-1.1255
1000837,53.72891,-1.68288
1000838,51.05477,-2.44236
1000839,53.52193,-1.13133
1000840,52.67044,-2.44268
1000842,51.1255,-0.18961
1000843,53.79643,-1.55399
1000844,52.63405,-1.141
1000845,53.47712,-2.24505
1000846,51.36175,-0.1966
1000849,51.58104,-0.12231
1000850,51.559,-0.1249
1000851,51.50866,-0.58855
1000852,51.54486,-0.47814
1000853,51.59453,-0.10853
1000855,51.51279,-0.30297
1000857,51.51634,-0.13671
1000858,51.51193,-0.0752
1000859,51.52259,-0.08964
1000860,51.4602,-0.21343
1000861,51.42078,-0.18498
1000862,51.51637,-0.2111
1000864,51.04707,-0.337
1000866,53.52684,-0.03772
1000867,51.19291,0.27176
1000868,51.49857,-0.15907
1000869,52.47801,-1.90928
1000871,52.21928,-0.86463
1000875,53.35949,-1.42964
1000876,54.85295,-1.57309
1000877,52.07286,1.15203
1000880,50.97378,0.2231
1000884,54.98713,-1.59481
1000886,51.50693,-0.35319
1000887,53.38797,-2.58949
1000890,53.86585,-1.69221
1000892,51.51206,-0.12294
1000896,51.50244,-0.2164
1000897,53.81511,-1.73158
1000898,53.33525,0.01998
1000899,52.37291,-0.71184
1000900,52.87144,-1.09359
1000901,53.59256,-2.63486
1000902,50.82525,-0.17879
1000915,54.94909,-1.59866
1000919,51.88149,-0.19253
1000922,51.5748,-0.20192
1000923,51.46884,-0.32313
1000925,51.88835,-0.37155
1000926,51.3443,-0.10532
1000928,51.63307,-0.12676
1000929,51.51729,-0.09825
1000930,51.49742,-0.14158
1000943,52.63755,-1.13274
1000954,52.58202,-2.12559
1000958,52.65035,0.15494
1000959,52.41332,-1.92113
1000962,51.38568,-0.4195
1000963,51.72969,-1.97962
1000965,52.54671,-1.70271
1000966,50.80541,-1.20067
1000968,51.89404,0.84632
1000969,52.68274,-1.82042
1000970,52.57802,-1.31024
1000972,54.66384,-3.36591
1000975,53.25953,-1.4281
1000976,50.87277,0.01003
1000977,51.16597,-0.17837
1000979,50.77503,-2.01663
1000982,52.43723,-1.43589
1000983,51.35778,-0.11558
1000986,53.79355,-1.54732
1000987,52.85732,-1.29874
1000989,52.02387,-0.70184
1000990,50.95307,-1.40206
1000991,51.87679,0.21172
1000992,51.54694,-1.85304
1000993,51.66498,-0.36266
1000994,51.55573,-0.28529
1000997,51.54438,-2.56531
1000998,52.3677,-2.04753
1000999,52.48666,-0.66721
1001000,51.45281,0.24503
1001007,52.60062,-1.18407
1001009,51.28557,0.54653
1001010,52.45045,-1.71571
1001011,50.82217,-0.14882
1001012,53.33682,-2.02541
1001015,52.18956,-0.89557
1001016,52.66979,1.27729
1001017,53.44996,-2.73678
1001018,53.02585,-2.17984
1001019,51.4104,-0.79852
1001020,52.63034,-1.13327
1001021,51.5361,-0.19086
1001022,51.49682,-0.12616
1001023,51.52415,-0.12762
1001026,51.40841,0.12405
1001028,51.50921,-0.08897
1001030,50.4135,-4.66284
1001032,54.41026,-2.94792
1001033,51.45467,-2.2564
1001035,52.03619,-1.86119
1001038,53.51404,-1.15349
1001039,53.47,-2.36014
1001040,51.59124,-0.15253
1001041,52.97624,-1.31145
1001042,51.48996,-0.99828
1001043,51.717,0.48586
1001045,51.91605,-0.66914
1001047,51.74916,-0.47138
1001048,53.80766,-2.72203
1001050,50.86628,-0.73313
1001051,51.82883,-0.04064
1001053,53.79568,-1.5431
1001054,51.54219,-0.17017
1001056,51.54553,-1.77319
1001057,53.86004,-1.73534
1001058,54.95777,-1.67747
1001059,51.26639,0.5871
1001060,54.9769,-1.52261
1001061,52.06109,1.277
1001062,53.35001,-2.19699
1001063,53.04706,-2.21128
1001064,51.55615,-0.13867
1001066,54.90059,-1.39775
1001067,51.86173,-0.69309
1001069,53.33252,-2.40571
1001071,51.15784,0.86541
1001072,51.4705,-0.15961
1001073,51.48405,-0.20181
1001081,50.78402,-1.1482
1001085,53.21686,-2.91821
1001086,51.07086,-1.80137
1001087,52.58309,-1.81258
1001088,54.56811,-1.31354
1001089,52.24781,0.73829
1001091,51.48171,-0.48428
1001093,53.51749,-2.33531
1001096,51.46183,0.36292
1001101,53.69206,-1.31386
1001102,52.28561,-1.53367
1001103,53.64288,-2.98527
1001105,53.35971,-2.0068
1001111,51.39345,-0.25628
1001112,51.62665,-0.06655
1001113,52.89869,-1.27339
1001124,51.4184,-0.89217
1001125,51.22982,0.21252
1001126,53.38535,-2.06447
1001127,53.85841,-3.04836
1001128,52.61264,0.99028
1001129,54.65547,-2.75858
1001130,52.81658,1.36602
1001134,53.81645,-2.23551
1001135,53.66964,-1.47682
1001136,53.75119,-2.49361
1001137,51.57092,-0.75966
1001141,51.26033,0.48271
1001143,53.82248,-3.03904
1001145,54.90739,-1.38536
1001147,54.51928,-1.16409
1001149,52.08627,-1.94868
1001150,52.12781,-2.31714
1001153,51.3589,0.25348
1001157,53.39536,-2.59112
1001161,51.52327,0.17564
1001162,55.13274,-1.6002
1001163,51.62312,-1.30228
1001164,51.72336,0.69025
1001165,53.3399,-2.57098
1001168,54.52408,-1.3518
1001170,52.59445,-2.29591
1001171,51.40568,-0.35771
1001172,51.51034,0.01289
1001175,51.99787,0.86638
1001180,52.57136,-0.24327
1001185,51.1581,-0.96647
1001186,51.60193,0.01893
1001189,53.43192,-1.35683
1001190,53.79891,-1.51503
1001194,51.49959,-0.19607
1001196,51.39109,0.01771
1001197,51.47715,-0.22223
1001198,51.46561,-0.30173
1001199,51.36141,-0.20539
1001200,51.47995,-0.62578
1001201,51.73858,0.47899
1001202,51.86532,-0.40928
1001204,51.1411,-0.09022
1001206,51.1558,-0.47313
1001207,53.99036,-1.09677
1001211,51.5267,-0.13044
1001213,53.69395,-1.31639
1001214,51.83466,-2.19152
1001215,53.6951,-2.68034
1001216,51.146,0.31197
1001217,51.51817,-0.20891
1001219,52.53472,1.73195
1001220,51.7007,-0.18232
1001221,50.86111,-0.97031
1001228,50.72529,-1.84189
1001229,51.43963,-0.45445
1001236,53.77316,-2.68804
1001242,53.04723,-1.40588
1001246,52.19831,-0.89965
1001252,51.74639,-0.97392
1001254,51.56306,-1.79055
1001255,51.36343,0.61
1001257,51.45482,-0.97812
1001262,54.60382,-1.6307
1001263,51.4995,-0.45422
1001264,52.22676,-1.66334
1001265,51.31728,-0.12507
1001266,50.9779,0.67783
1001267,51.06852,1.09503
1001268,52.06506,-1.32399
1001269,51.46704,-0.97363
1001270,52.38987,-1.80537
1001271,53.48131,-2.26357
1001272,53.79098,-2.63646
1001273,50.81228,-0.37315
1001274,53.92934,-2.28818
1001275,51.459,-0.30513
1001276,51.10502,0.44642
1001277,51.46582,-1.01414
1001280,51.40195,-0.34375
1001281,51.87029,-2.25347
1001283,51.38278,0.51259
1001285,53.64725,-3.01009
1001286,54.85175,-1.88334
1001288,51.43751,-0.53752
1001289,53.4574,-2.75926
1001294,53.34518,-1.35653
1001295,54.01639,-1.07556
1001297,51.51221,-0.12417
1001298,51.37284,-0.36495
1001299,54.00652,-2.78836
1001301,50.70089,-1.51587
1001302,51.00051,-0.08899
1001305,51.37276,-2.14004
1001306,50.78638,-0.9836
1001308,53.57751,-2.56189
1001309,53.18513,-2.8482
1001310,51.13897,-0.03623
1001311,51.83547,-2.21957
1001312,53.76635,-0.45131
1001315,51.6576,-0.34921
1001316,51.81862,0.66981
1001317,53.86778,-1.59259
1001318,51.25809,0.61708
1001319,51.3391,-0.06161
1001320,51.57096,-0.11708
1001321,51.54527,-0.10349
1001325,50.80179,-0.04195
1001326,54.53385,-1.0528
1001327,51.65551,-0.40603
1001328,51.50376,-0.21877
1001331,50.73503,-1.61801
1001334,51.43194,-0.05793
1001335,51.35987,-0.117
1001338,53.00365,-0.39834
1001339,51.51942,-0.0852
1001340,51.60729,-1.23182
1001344,51.51575,-0.12248
1001345,50.91919,-1.40066
1001346,50.87985,-1.25069
1001347,51.73496,-0.32704
1001348,51.47867,-0.12991
1001350,51.13056,0.2459
1001351,53.348,-2.88252
1001352,53.40551,-2.97696
1001354,52.28932,-1.53706
1001355,51.01854,-3.06584
1001356,52.04641,1.10497
1001358,51.809,-0.76575
1001360,52.43095,-1.4352
1001361,50.97156,-1.36904
1001362,50.85537,-1.24216
1001363,52.55582,-1.93399
1001364,51.23685,-0.60311
1001365,50.83225,-0.97149
1001366,53.4777,-2.63467
1001367,54.07079,-2.77821
1001368,51.30064,0.33858
1001369,51.51883,-0.07541
1001370,53.7776,-2.89452
1001371,51.87371,-2.07639
1001375,52.36225,-1.43334
1001376,51.69928,-0.18973
1001377,50.66277,-2.11491
1001380,52.66426,1.34137
1001385,51.43563,0.02553
1001386,51.15037,1.36624
1001391,52.95644,-1.14792
1001393,54.57416,-1.22696
1001399,51.69705,-0.60626
1001401,52.33734,-2.08165
1001402,52.27582,0.7024
1001405,51.56288,-0.0723
1001406,51.39361,-0.29022
1001407,51.36054,-0.48949
1001408,51.45499,0.15217
1001409,54.77613,-1.57146
1001411,55.03543,-1.62196
1001412,52.33867,-0.2109
1001414,53.40768,-2.98286
1001415,52.54996,-0.3249
1001416,53.40445,-1.34698
1001417,54.65326,-1.56299
1001418,52.41684,-1.78053
1001419,54.93354,-1.36846
1001420,51.68153,0.02831
1001421,51.52333,-1.14382
1001422,52.54415,-2.38253
1001424,53.47795,-3.02714
1001428,51.9791,-2.16199
1001434,53.261,-1.91539
1001435,51.87452,-2.05292
1001436,53.31545,-2.08738
1001438,53.83539,-1.77631
1001439,53.3185,-3.04979
1001441,51.61793,-0.10832
1001443,52.97206,-2.15662
1001445,52.57539,1.72812
1001447,51.48585,-0.32177
1001448,51.69896,-0.6116
1001449,52.90655,-1.43179
1001450,51.39984,-0.25412
1001452,51.50308,-0.08412
1001455,53.42622,-1.35879
1001458,51.35689,-0.15006
1001459,53.17636,-2.89526
1001460,53.65343,-3.01111
1001462,50.20459,-5.47809
1001465,51.70909,0.50817
1001467,50.95127,-1.38251
1001468,51.48918,-0.27013
1001469,53.73456,-1.65643
1001471,53.5471,-2.20432
1001474,52.5048,-1.94126
1001479,51.4181,0.1888
1001488,53.51858,-2.27454
1001491,52.47808,-1.91452
1001492,54.08757,-2.81975
1001496,53.64355,-1.45557
1001499,51.09017,-0.34799
1001501,52.29106,-0.21981
1001503,51.4152,-0.79004
1001504,51.29603,-2.88735
1001506,51.45146,-2.5925
1001507,50.73795,-1.88596
1001508,51.50791,-0.02286
1001510,51.53926,0.69086
1001512,50.60855,-2.46146
1001513,53.7607,-0.44608
1001515,51.41722,-0.21413
1001516,51.07248,-1.33013
1001518,53.78207,-1.78179
1001521,51.78694,-1.53286
1001522,53.44082,-2.97106
1001523,53.91607,-1.44028
1001524,51.64474,0.61758
1001525,53.30543,-1.47422
1001527,53.7224,-1.85507
1001530,51.52936,-0.89551
1001531,53.90579,-1.6909
1001533,52.53503,-1.838
1001536,52.85699,-3.05709
1001543,51.52134,-0.09693
1001545,50.71822,-1.87313
1001546,52.20047,0.13034
1001547,51.89605,-2.07553
1001548,51.38518,-2.35998
1001551,50.86184,0.56268
1001552,52.06363,1.13989
1001553,51.39109,-0.30838
1001555,52.63174,-1.12686
1001556,53.22892,-0.53375
1001558,55.00949,-1.44749
1001559,52.41366,-1.96522
1001560,50.40274,-4.15445
1001562,51.45107,-1.00012
1001564,51.22462,-0.1688
1001565,51.56504,0.18464
1001567,53.65035,-2.99822
1001568,53.45625,-2.73885
1001569,51.58967,-0.01186
1001570,51.65704,-0.39636
1001571,52.52428,-2.00571
1001572,51.41937,-0.19757
1001576,50.91694,-1.38534
1001578,52.94829,-1.1346
1001579,52.63242,1.36858
1001580,51.39962,-0.58966
1001582,50.71999,-3.53689
1001584,53.75082,-2.36909
1001586,53.55956,-0.55725
1001587,52.51389,-2.06844
1001588,51.55764,0.07414
1001591,53.67803,-2.62092
1001595,53.58264,-2.42961
1001600,52.95526,-1.15389
1001601,52.5645,-0.28719
1001602,54.9237,-1.53413
1001603,53.5891,-2.68518
1001604,50.71753,-1.8726
1001605,50.82155,-0.1473
1001606,50.76018,0.28233
1001608,51.08402,-4.06479
1001609,53.10597,-2.02878
1001613,52.76277,-1.24717
1001614,52.04448,-0.80756
1001615,54.94407,-1.4706
1001616,51.64658,0.08204
1001617,50.36922,-4.15283
1001620,51.39444,-0.7426
1001621,51.44823,-2.58774
1001622,51.33375,-0.43774
1001623,53.78526,-1.40464
1001624,51.45864,-0.44153
1001625,53.67049,-1.82888
1001628,50.83631,-1.04128
